symbol,report_date,net_sales,pat,eps,market_type,net_sales_hi,pat_hi,eps_hi,all_hi,avail_date,source,eps_reported,split_factor,eps_adj,all_hi_pos
MMTC,2024-09-30,1.56,48.05,0.32,Small Cap,False,False,False,False,2024-11-29,historical,0.32,1.0,0.32,False
MMTC,2024-12-31,0.25,3.66,0.02,Small Cap,False,False,False,False,2025-03-01,historical,0.02,1.0,0.02,False
MMTC,2025-03-31,0.2299999999999999,2.23,0.01,Small Cap,False,False,False,False,2025-05-30,historical,0.01,1.0,0.01,False
MMTC,2025-06-30,1.36,44.260000000000005,0.3,Small Cap,False,False,False,False,2025-08-29,historical,0.3,1.0,0.3,False
MMTC,2025-09-30,1.1,170.81,1.14,Small Cap,False,True,True,False,2025-11-29,historical,1.14,1.0,1.14,False
MMTC,2025-12-31,0.3399999999999999,46.27,31.0,Small Cap,False,False,True,False,2026-03-01,historical,31.0,1.0,31.0,False
MMTC,2026-03-31,0.61,126.04,0.84,Small Cap,False,False,False,False,2026-05-30,historical,0.84,1.0,0.84,False
MMTC,2026-06-30,1.0,104.0,0.69,Small Cap,False,False,False,False,2026-08-11,live_scrape,0.69,1.0,0.69,False
MOIL,2010-06-30,350.97,182.47,10.86,Micro Cap,False,False,False,False,2010-08-29,historical,10.86,1.0,10.86,False
MOIL,2010-09-30,284.08000000000004,148.25,8.82,Micro Cap,False,False,False,False,2010-11-29,historical,8.82,1.0,8.82,False
MOIL,2010-12-31,253.2,124.99,7.44,Micro Cap,False,False,False,False,2011-03-01,historical,7.44,1.0,7.44,False
MOIL,2011-06-30,210.08,108.94,6.48,Micro Cap,False,False,False,False,2011-08-29,historical,6.48,1.0,6.48,False
MOIL,2011-09-30,248.33,100.98,6.02,Micro Cap,False,False,False,False,2011-11-29,historical,6.02,1.0,6.02,False
MOIL,2011-12-31,239.55,101.49,6.04,Micro Cap,False,False,False,False,2012-02-29,historical,6.04,1.0,6.04,False
MOIL,2012-03-31,201.63,99.34,5.91,Micro Cap,False,False,False,False,2012-05-30,historical,5.91,1.0,5.91,False
MOIL,2012-06-30,242.57,99.41,5.92,Micro Cap,False,False,False,False,2012-08-29,historical,5.92,1.0,5.92,False
MOIL,2012-09-30,229.46,108.65,6.47,Micro Cap,False,True,True,False,2012-11-29,historical,6.47,1.0,6.47,False
MOIL,2012-12-31,228.27,113.58,6.76,Micro Cap,False,True,True,False,2013-03-01,historical,6.76,1.0,6.76,False
MOIL,2013-03-31,266.81,110.08,6.55,Micro Cap,True,False,False,False,2013-05-30,historical,6.55,1.0,6.55,False
MOIL,2013-06-30,238.87,112.02,6.67,Micro Cap,False,False,False,False,2013-08-29,historical,6.67,1.0,6.67,False
MOIL,2013-09-30,226.79,90.57,5.39,Micro Cap,False,False,False,False,2013-11-29,historical,5.39,1.0,5.39,False
MOIL,2013-12-31,263.62,157.62,9.38,Micro Cap,False,True,True,False,2014-03-01,historical,9.38,1.0,9.38,False
MOIL,2014-03-31,292.01,149.36,8.89,Micro Cap,True,False,False,False,2014-05-30,historical,8.89,1.0,8.89,False
MOIL,2014-06-30,200.63,106.05,6.31,Micro Cap,False,False,False,False,2014-08-29,historical,6.31,1.0,6.31,False
MOIL,2014-09-30,242.87,111.14,6.62,Micro Cap,False,False,False,False,2014-11-29,historical,6.62,1.0,6.62,False
MOIL,2014-12-31,218.39,108.35,6.45,Micro Cap,False,False,False,False,2015-03-01,historical,6.45,1.0,6.45,False
MOIL,2015-03-31,161.37,102.47,6.1,Micro Cap,False,False,False,False,2015-05-30,historical,6.1,1.0,6.1,False
MOIL,2015-06-30,182.77,89.88,5.35,Micro Cap,False,False,False,False,2015-08-29,historical,5.35,1.0,5.35,False
MOIL,2015-09-30,148.43,48.56,2.89,Micro Cap,False,False,False,False,2015-11-29,historical,2.89,1.0,2.89,False
MOIL,2015-12-31,88.97,13.16,0.78,Micro Cap,False,False,False,False,2016-02-29,historical,0.78,1.0,0.78,False
MOIL,2016-03-31,211.02,21.380000000000003,1.27,Micro Cap,True,False,False,False,2016-05-30,historical,1.27,1.0,1.27,False
MOIL,2016-06-30,185.79,47.15,2.81,Micro Cap,False,False,False,False,2016-08-29,historical,2.81,1.0,2.81,False
MOIL,2016-09-30,196.03,41.47,2.47,Micro Cap,False,False,False,False,2016-11-29,historical,2.47,1.0,2.47,False
MOIL,2016-12-31,355.3,101.42,7.51,Micro Cap,True,True,True,True,2017-03-01,historical,7.51,1.0,7.51,True
MOIL,2017-03-31,252.72,115.8,8.69,Micro Cap,False,True,True,False,2017-05-30,historical,8.69,1.0,8.69,False
MOIL,2017-06-30,339.4,97.73,7.34,Micro Cap,False,False,False,False,2017-08-29,historical,7.34,1.0,7.34,False
MOIL,2017-09-30,286.71,92.69,6.88,Micro Cap,False,False,False,False,2017-11-29,historical,6.88,1.0,6.88,False
MOIL,2017-12-31,299.8,103.79,3.9,Micro Cap,False,False,False,False,2018-03-01,historical,3.9,1.0,3.9,False
MOIL,2018-03-31,397.55,127.78,4.81,Micro Cap,True,True,False,False,2018-05-30,historical,4.81,1.0,4.81,False
MOIL,2018-06-30,313.54,113.45,,Micro Cap,False,False,False,False,2018-08-29,historical,,1.0,,False
MOIL,2018-09-30,357.77,105.11,4.08,Micro Cap,False,False,False,False,2018-11-29,historical,4.08,1.0,4.08,False
MOIL,2018-12-31,332.77,120.27,4.67,Micro Cap,False,False,False,False,2019-03-01,historical,4.67,1.0,4.67,False
MOIL,2019-03-31,436.59,139.63,5.42,Micro Cap,True,True,False,False,2019-05-30,historical,5.42,1.0,5.42,False
MOIL,2019-06-30,280.07,90.7,3.52,Micro Cap,False,False,False,False,2019-08-29,historical,3.52,1.0,3.52,False
MOIL,2019-09-30,253.11,88.59,3.44,Micro Cap,False,False,False,False,2019-11-29,historical,3.44,1.0,3.44,False
MOIL,2019-12-31,256.22,55.46,2.15,Micro Cap,False,False,False,False,2020-02-29,historical,2.15,1.0,2.15,False
MOIL,2020-03-31,248.66,13.47,0.56,Micro Cap,False,False,False,False,2020-05-30,historical,0.56,1.0,0.56,False
MOIL,2020-06-30,152.32999999999998,1.88,0.08,Micro Cap,False,False,False,False,2020-08-29,historical,0.08,1.0,0.08,False
MOIL,2020-09-30,307.2,7.33,0.31,Micro Cap,True,False,False,False,2020-11-29,historical,0.31,1.0,0.31,False
MOIL,2020-12-31,267.7,51.38,2.17,Micro Cap,False,False,True,False,2021-03-01,historical,2.17,1.0,2.17,False
MOIL,2021-03-31,450.14,116.04,4.89,Micro Cap,True,True,True,True,2021-05-30,historical,4.89,1.0,4.89,True
MOIL,2021-06-30,293.32,61.8,2.6,Micro Cap,False,False,False,False,2021-08-29,historical,2.6,1.0,2.6,False
MOIL,2021-09-30,311.73,60.24,2.54,Micro Cap,False,False,False,False,2021-11-29,historical,2.54,1.0,2.54,False
MOIL,2021-12-31,363.36,123.88,5.22,Micro Cap,False,True,True,False,2022-03-01,historical,5.22,1.0,5.22,False
MOIL,2022-03-31,467.89,131.07,5.92,Micro Cap,True,True,True,True,2022-05-30,historical,5.92,1.0,5.92,True
MOIL,2022-06-30,375.59,102.78,5.05,Micro Cap,False,False,False,False,2022-08-29,historical,5.05,1.0,5.05,False
MOIL,2022-09-30,235.99,27.35,1.34,Micro Cap,False,False,False,False,2022-11-29,historical,1.34,1.0,1.34,False
MOIL,2022-12-31,302.0,39.52,1.94,Micro Cap,False,False,False,False,2023-03-01,historical,1.94,1.0,1.94,False
MOIL,2023-03-31,428.06000000000006,80.95,3.98,Micro Cap,False,False,False,False,2023-05-30,historical,3.98,1.0,3.98,False
MOIL,2023-06-30,379.71,86.57000000000001,4.25,Micro Cap,False,False,False,False,2023-08-29,historical,4.25,1.0,4.25,False
MOIL,2023-09-30,347.53000000000003,61.52,3.02,Micro Cap,False,False,False,False,2023-11-29,historical,3.02,1.0,3.02,False
MOIL,2023-12-31,306.31,54.1,2.66,Micro Cap,False,False,False,False,2024-02-29,historical,2.66,1.0,2.66,False
MOIL,2024-03-31,415.88,91.15,4.48,Micro Cap,False,True,True,False,2024-05-30,historical,4.48,1.0,4.48,False
MOIL,2024-06-30,492.84,152.35,7.49,Micro Cap,True,True,True,True,2024-08-29,historical,7.49,1.0,7.49,True
MOIL,2024-09-30,291.89,49.96,2.46,Micro Cap,False,False,False,False,2024-11-29,historical,2.46,1.0,2.46,False
MOIL,2024-12-31,366.82,63.67999999999999,3.13,Micro Cap,False,False,False,False,2025-03-01,historical,3.13,1.0,3.13,False
MOIL,2025-03-31,433.39,115.65,5.68,Micro Cap,False,False,False,False,2025-05-30,historical,5.68,1.0,5.68,False
MOIL,2025-06-30,348.06,51.510000000000005,2.53,Micro Cap,False,False,False,False,2025-08-29,historical,2.53,1.0,2.53,False
MOIL,2025-09-30,348.05,70.44,3.46,Micro Cap,False,False,False,False,2025-11-29,historical,3.46,1.0,3.46,False
MOIL,2025-12-31,359.91,52.92,2.6,Micro Cap,False,False,False,False,2026-03-01,historical,2.6,1.0,2.6,False
MOIL,2026-03-31,444.49,92.61,4.55,Micro Cap,True,False,False,False,2026-05-30,historical,4.55,1.0,4.55,False
MOTHERSON,2010-03-31,2027.89,170.26,0.6459259259259259,Large Cap,False,False,False,False,2010-05-30,historical,3.27,5.0625,0.6459259259259259,False
MOTHERSON,2010-06-30,1904.89,72.09,0.28641975308641976,Large Cap,False,False,False,False,2010-08-29,historical,1.45,5.0625,0.28641975308641976,False
MOTHERSON,2010-09-30,1957.62,88.03999999999999,0.43851851851851853,Large Cap,False,False,False,False,2010-11-29,historical,2.22,5.0625,0.43851851851851853,False
MOTHERSON,2010-12-31,2152.57,132.28,0.5432098765432098,Large Cap,False,False,False,False,2011-03-01,historical,2.75,5.0625,0.5432098765432098,False
MOTHERSON,2011-03-31,2355.9700000000003,150.70999999999998,0.7091358024691358,Large Cap,False,False,False,False,2011-05-30,historical,3.59,5.0625,0.7091358024691358,False
MOTHERSON,2011-06-30,2300.17,67.33,0.33185185185185184,Large Cap,False,False,False,False,2011-08-29,historical,1.68,5.0625,0.33185185185185184,False
MOTHERSON,2011-09-30,2338.65,2.44,0.08296296296296296,Large Cap,False,False,False,False,2011-11-29,historical,0.42,5.0625,0.08296296296296296,False
MOTHERSON,2011-12-31,3840.8,-103.11,-0.08296296296296296,Large Cap,False,False,False,False,2012-02-29,historical,-0.42,5.0625,-0.08296296296296296,False
MOTHERSON,2012-03-31,6425.2300000000005,229.86,0.6518518518518518,Large Cap,True,True,False,False,2012-05-30,historical,3.3,5.0625,0.6518518518518518,False
MOTHERSON,2012-06-30,6388.01,-41.48,0.027654320987654323,Large Cap,False,False,False,False,2012-08-29,historical,0.14,5.0625,0.027654320987654323,False
MOTHERSON,2012-09-30,5890.52,168.64,0.4622222222222222,Large Cap,False,False,False,False,2012-11-29,historical,2.34,5.0625,0.4622222222222222,False
MOTHERSON,2012-12-31,6662.589999999999,98.79,0.2311111111111111,Large Cap,True,False,False,False,2013-03-01,historical,1.17,5.0625,0.2311111111111111,False
MOTHERSON,2013-03-31,6675.839999999999,225.62,0.6577777777777778,Large Cap,True,False,False,False,2013-05-30,historical,3.33,5.0625,0.6577777777777778,False
MOTHERSON,2013-06-30,7082.6,98.36,0.24493827160493828,Large Cap,True,False,False,False,2013-08-29,historical,1.24,5.0625,0.24493827160493828,False
MOTHERSON,2013-09-30,7243.0,183.26,0.3120987654320988,Large Cap,True,False,False,False,2013-11-29,historical,1.58,5.0625,0.3120987654320988,False
MOTHERSON,2013-12-31,7988.67,353.87,0.5590123456790124,Large Cap,True,True,False,False,2014-03-01,historical,2.83,5.0625,0.5590123456790124,False
MOTHERSON,2014-03-31,8406.74,461.02,0.677530864197531,Large Cap,True,True,True,True,2014-05-30,historical,3.43,5.0625,0.677530864197531,True
MOTHERSON,2014-06-30,8391.539999999999,252.47,0.3674074074074074,Large Cap,False,False,False,False,2014-08-29,historical,1.86,5.0625,0.3674074074074074,False
MOTHERSON,2014-09-30,8016.660000000001,148.55,0.1560493827160494,Large Cap,False,False,False,False,2014-11-29,historical,0.79,5.0625,0.1560493827160494,False
MOTHERSON,2014-12-31,9149.35,400.85,0.37925925925925924,Large Cap,True,False,False,False,2015-03-01,historical,1.92,5.0625,0.37925925925925924,False
MOTHERSON,2015-03-31,9474.33,490.03,0.5076543209876543,Large Cap,True,True,False,False,2015-05-30,historical,2.57,5.0625,0.5076543209876543,False
MOTHERSON,2015-06-30,9046.09,379.38,0.39901234567901234,Large Cap,False,False,False,False,2015-08-29,historical,2.02,5.0625,0.39901234567901234,False
MOTHERSON,2015-09-30,8872.1,380.32,0.4306172839506173,Large Cap,False,False,False,False,2015-11-29,historical,2.18,5.0625,0.4306172839506173,False
MOTHERSON,2015-12-31,9443.21,426.77,0.46419753086419757,Large Cap,False,False,False,False,2016-02-29,historical,2.35,5.0625,0.46419753086419757,False
MOTHERSON,2016-03-31,9854.91,587.1899999999999,0.634074074074074,Large Cap,True,True,False,False,2016-05-30,historical,3.21,5.0625,0.634074074074074,False
MOTHERSON,2016-06-30,10450.38,439.36,0.3022222222222222,Large Cap,True,False,False,False,2016-08-29,historical,1.53,5.0625,0.3022222222222222,False
MOTHERSON,2016-09-30,10123.12,479.85,0.35555555555555557,Large Cap,False,False,False,False,2016-11-29,historical,1.8,5.0625,0.35555555555555557,False
MOTHERSON,2016-12-31,10591.38,547.3199999999999,0.39111111111111113,Large Cap,True,False,False,False,2017-03-01,historical,1.98,5.0625,0.39111111111111113,False
MOTHERSON,2017-03-31,11254.03,705.86,0.44641975308641973,Large Cap,True,True,False,False,2017-05-30,historical,2.26,5.0625,0.44641975308641973,False
MOTHERSON,2017-06-30,13077.43,347.32,0.2607407407407408,Large Cap,True,False,False,False,2017-08-29,historical,1.32,5.0625,0.2607407407407408,False
MOTHERSON,2017-09-30,13420.429999999998,593.45,0.40888888888888886,Large Cap,True,False,False,False,2017-11-29,historical,1.38,3.375,0.40888888888888886,False
MOTHERSON,2017-12-31,14387.65,561.71,0.34074074074074073,Large Cap,True,False,False,False,2018-03-01,historical,1.15,3.375,0.34074074074074073,False
MOTHERSON,2018-03-31,15407.829999999998,757.5,0.4859259259259259,Large Cap,True,True,False,True,2018-05-30,historical,1.64,3.375,0.4859259259259259,True
MOTHERSON,2018-06-30,14775.46,618.35,0.4148148148148148,Large Cap,False,False,False,False,2018-08-29,historical,1.4,3.375,0.4148148148148148,False
MOTHERSON,2018-09-30,15104.97,495.48,0.3496296296296296,Large Cap,False,False,False,False,2018-11-29,historical,1.18,3.375,0.3496296296296296,False
MOTHERSON,2018-12-31,16472.98,554.99,0.5466666666666666,Large Cap,True,False,False,False,2019-03-01,historical,1.23,2.25,0.5466666666666666,False
MOTHERSON,2019-03-31,17169.47,429.31000000000006,0.5777777777777778,Large Cap,True,False,False,False,2019-05-30,historical,1.3,2.25,0.5777777777777778,False
MOTHERSON,2019-06-30,16792.53,360.64,0.4666666666666667,Large Cap,False,False,False,False,2019-08-29,historical,1.05,2.25,0.4666666666666667,False
MOTHERSON,2019-09-30,15259.74,377.73,0.5422222222222222,Large Cap,False,False,False,False,2019-11-29,historical,1.22,2.25,0.5422222222222222,False
MOTHERSON,2019-12-31,15000.1,256.9,0.38222222222222224,Large Cap,False,False,False,False,2020-02-29,historical,0.86,2.25,0.38222222222222224,False
MOTHERSON,2020-03-31,14434.48,39.9,0.2622222222222222,Large Cap,False,False,False,False,2020-05-30,historical,0.59,2.25,0.2622222222222222,False
MOTHERSON,2020-06-30,8348.35,-1121.6,-1.1422222222222222,Large Cap,False,False,False,False,2020-08-29,historical,-2.57,2.25,-1.1422222222222222,False
MOTHERSON,2020-09-30,14957.21,387.93,0.52,Large Cap,False,False,False,False,2020-11-29,historical,1.17,2.25,0.52,False
MOTHERSON,2020-12-31,17092.44,1127.83,1.1244444444444444,Large Cap,False,True,True,False,2021-03-01,historical,2.53,2.25,1.1244444444444444,False
MOTHERSON,2021-03-31,16971.91,848.53,1.0044444444444443,Large Cap,False,False,False,False,2021-05-30,historical,2.26,2.25,1.0044444444444443,False
MOTHERSON,2021-06-30,16157.35,367.65,0.4088888888888889,Large Cap,False,False,False,False,2021-08-29,historical,0.92,2.25,0.4088888888888889,False
MOTHERSON,2021-09-30,14076.39,93.04,0.3022222222222222,Large Cap,False,False,False,False,2021-11-29,historical,0.68,2.25,0.3022222222222222,False
MOTHERSON,2021-12-31,16117.51,225.95,0.23111111111111113,Large Cap,False,False,False,False,2022-03-01,historical,0.52,2.25,0.23111111111111113,False
MOTHERSON,2022-03-31,17241.4,130.04000000000002,0.08,Large Cap,True,False,False,False,2022-05-30,historical,0.18,2.25,0.08,False
MOTHERSON,2022-06-30,17614.71,181.55,0.09333333333333332,Large Cap,True,False,False,False,2022-08-29,historical,0.21,2.25,0.09333333333333332,False
MOTHERSON,2022-09-30,18302.24,288.2,0.16,Large Cap,True,False,False,False,2022-11-29,historical,0.36,2.25,0.16,False
MOTHERSON,2022-12-31,20267.24,500.73,0.4466666666666667,Large Cap,True,False,False,False,2023-03-01,historical,0.67,1.5,0.4466666666666667,False
MOTHERSON,2023-03-31,22516.99,699.1,0.6466666666666666,Large Cap,True,False,False,False,2023-05-30,historical,0.97,1.5,0.6466666666666666,False
MOTHERSON,2023-06-30,22462.18,648.12,0.5933333333333334,Large Cap,False,False,False,False,2023-08-29,historical,0.89,1.5,0.5933333333333334,False
MOTHERSON,2023-09-30,23473.79,294.15,0.19999999999999998,Large Cap,True,False,False,False,2023-11-29,historical,0.3,1.5,0.19999999999999998,False
MOTHERSON,2023-12-31,25643.89,633.3,0.5333333333333333,Large Cap,True,False,False,False,2024-02-29,historical,0.8,1.5,0.5333333333333333,False
MOTHERSON,2024-03-31,27058.22,1444.0,1.3466666666666667,Large Cap,True,True,True,True,2024-05-30,historical,2.02,1.5,1.3466666666666667,True
MOTHERSON,2024-06-30,28867.96,1097.1799999999998,0.6533333333333333,Large Cap,True,False,False,False,2024-08-29,historical,0.98,1.5,0.6533333333333333,False
MOTHERSON,2024-09-30,27811.86,948.81,0.86,Large Cap,False,False,False,False,2024-11-29,historical,1.29,1.5,0.86,False
MOTHERSON,2024-12-31,27665.92,984.35,0.8333333333333334,Large Cap,False,False,False,False,2025-03-01,historical,1.25,1.5,0.8333333333333334,False
MOTHERSON,2025-03-31,29316.83,1115.38,0.6666666666666666,Large Cap,True,False,False,False,2025-05-30,historical,1.0,1.5,0.6666666666666666,False
MOTHERSON,2025-06-30,30212.0,606.0899999999999,0.32,Large Cap,True,False,False,False,2025-08-29,historical,0.48,1.5,0.32,False
MOTHERSON,2025-09-30,30172.97,845.6299999999999,0.78,Large Cap,False,False,False,False,2025-11-29,historical,0.78,1.0,0.78,False
MOTHERSON,2025-12-31,31409.390000000003,1072.27,0.97,Large Cap,True,False,False,False,2026-03-01,historical,0.97,1.0,0.97,False
MOTHERSON,2026-03-31,34309.31,1561.56,1.42,Large Cap,True,True,False,False,2026-05-30,historical,1.42,1.0,1.42,False
MOTHERSON,2026-06-30,35244.0,1076.0,0.98,Large Cap,True,False,False,False,2026-08-11,live_scrape,0.98,1.0,0.98,False
MOTILALOFS,2010-03-31,158.09,53.28,0.905,Mid Cap,False,False,False,False,2010-05-30,historical,3.62,4.0,0.905,False
MOTILALOFS,2010-06-30,146.11,38.23,0.655,Mid Cap,False,False,False,False,2010-08-29,historical,2.62,4.0,0.655,False
MOTILALOFS,2010-09-30,154.48,34.31,0.575,Mid Cap,False,False,False,False,2010-11-29,historical,2.3,4.0,0.575,False
MOTILALOFS,2010-12-31,164.85,42.43,0.73,Mid Cap,False,False,False,False,2011-03-01,historical,2.92,4.0,0.73,False
MOTILALOFS,2011-03-31,125.25,24.53,0.42,Mid Cap,False,False,False,False,2011-05-30,historical,1.68,4.0,0.42,False
MOTILALOFS,2011-06-30,110.41,21.26,0.3675,Mid Cap,False,False,False,False,2011-08-29,historical,1.47,4.0,0.3675,False
MOTILALOFS,2011-09-30,112.07,34.96,0.6025,Mid Cap,False,False,False,False,2011-11-29,historical,2.41,4.0,0.6025,False
MOTILALOFS,2011-12-31,108.03,26.160000000000004,0.45,Mid Cap,False,False,False,False,2012-02-29,historical,1.8,4.0,0.45,False
MOTILALOFS,2012-03-31,129.75,21.8,0.375,Mid Cap,False,False,False,False,2012-05-30,historical,1.5,4.0,0.375,False
MOTILALOFS,2012-06-30,109.22,20.23,0.3475,Mid Cap,False,False,False,False,2012-08-29,historical,1.39,4.0,0.3475,False
MOTILALOFS,2012-09-30,110.56,23.1,0.395,Mid Cap,False,False,False,False,2012-11-29,historical,1.58,4.0,0.395,False
MOTILALOFS,2012-12-31,113.74,29.56,0.5025,Mid Cap,False,False,False,False,2013-03-01,historical,2.01,4.0,0.5025,False
MOTILALOFS,2013-03-31,131.82999999999998,37.09,0.6375,Mid Cap,True,True,True,True,2013-05-30,historical,2.55,4.0,0.6375,True
MOTILALOFS,2013-06-30,108.0,18.77,0.3225,Mid Cap,False,False,False,False,2013-08-29,historical,1.29,4.0,0.3225,False
MOTILALOFS,2013-09-30,115.14,6.409999999999999,0.1125,Mid Cap,False,False,False,False,2013-11-29,historical,0.45,4.0,0.1125,False
MOTILALOFS,2013-12-31,115.87,4.24,0.075,Mid Cap,False,False,False,False,2014-03-01,historical,0.3,4.0,0.075,False
MOTILALOFS,2014-03-31,122.65,12.87,0.2325,Mid Cap,False,False,False,False,2014-05-30,historical,0.93,4.0,0.2325,False
MOTILALOFS,2014-06-30,166.27,32.489999999999995,0.585,Mid Cap,True,False,False,False,2014-08-29,historical,2.34,4.0,0.585,False
MOTILALOFS,2014-09-30,177.48,33.37,0.595,Mid Cap,True,False,False,False,2014-11-29,historical,2.38,4.0,0.595,False
MOTILALOFS,2014-12-31,185.6,36.38,0.6425,Mid Cap,True,False,True,False,2015-03-01,historical,2.57,4.0,0.6425,False
MOTILALOFS,2015-03-31,239.59,43.260000000000005,0.6425,Mid Cap,True,True,True,True,2015-05-30,historical,2.57,4.0,0.6425,True
MOTILALOFS,2015-06-30,208.31,28.89,1.9075,Mid Cap,False,False,True,False,2015-08-29,historical,7.63,4.0,1.9075,False
MOTILALOFS,2015-09-30,259.31,43.96,0.755,Mid Cap,True,True,False,False,2015-11-29,historical,3.02,4.0,0.755,False
MOTILALOFS,2015-12-31,284.91,50.9,0.8625,Mid Cap,True,True,False,False,2016-02-29,historical,3.45,4.0,0.8625,False
MOTILALOFS,2016-03-31,303.88,47.87,0.8225,Mid Cap,True,False,False,False,2016-05-30,historical,3.29,4.0,0.8225,False
MOTILALOFS,2016-06-30,350.93,81.51,1.37,Mid Cap,True,True,False,False,2016-08-29,historical,5.48,4.0,1.37,False
MOTILALOFS,2016-09-30,502.57,107.85,1.755,Mid Cap,True,True,False,False,2016-11-29,historical,7.02,4.0,1.755,False
MOTILALOFS,2016-12-31,423.52,89.88,1.535,Mid Cap,False,False,False,False,2017-03-01,historical,6.14,4.0,1.535,False
MOTILALOFS,2017-03-31,526.48,89.77000000000001,1.555,Mid Cap,True,False,False,False,2017-05-30,historical,6.22,4.0,1.555,False
MOTILALOFS,2017-06-30,588.25,126.53,2.51,Mid Cap,True,True,True,True,2017-08-29,historical,10.04,4.0,2.51,True
MOTILALOFS,2017-09-30,805.55,243.67,5.205,Mid Cap,True,True,True,True,2017-11-29,historical,20.82,4.0,5.205,True
MOTILALOFS,2017-12-31,810.1600000000001,248.32,4.765,Mid Cap,True,True,False,False,2018-03-01,historical,19.06,4.0,4.765,False
MOTILALOFS,2018-03-31,662.42,13.74,0.03,Mid Cap,False,False,False,False,2018-05-30,historical,0.12,4.0,0.03,False
MOTILALOFS,2018-06-30,616.0699999999999,104.36,1.765,Mid Cap,False,False,False,False,2018-08-29,historical,7.06,4.0,1.765,False
MOTILALOFS,2018-09-30,627.7,4.529999999999999,0.07,Mid Cap,False,False,False,False,2018-11-29,historical,0.28,4.0,0.07,False
MOTILALOFS,2018-12-31,624.38,39.68,0.6725,Mid Cap,False,False,False,False,2019-03-01,historical,2.69,4.0,0.6725,False
MOTILALOFS,2019-03-31,646.15,149.38,2.4425,Mid Cap,False,False,False,False,2019-05-30,historical,9.77,4.0,2.4425,False
MOTILALOFS,2019-06-30,609.1899999999999,132.57,2.165,Mid Cap,False,False,False,False,2019-08-29,historical,8.66,4.0,2.165,False
MOTILALOFS,2019-09-30,627.1899999999999,142.29000000000002,2.3975,Mid Cap,False,False,False,False,2019-11-29,historical,9.59,4.0,2.3975,False
MOTILALOFS,2019-12-31,640.22,168.53,2.7625,Mid Cap,False,False,False,False,2020-02-29,historical,11.05,4.0,2.7625,False
MOTILALOFS,2020-03-31,611.21,-253.9,-4.2025,Mid Cap,False,False,False,False,2020-05-30,historical,-16.81,4.0,-4.2025,False
MOTILALOFS,2020-06-30,725.8,168.93,2.7625,Mid Cap,True,True,True,True,2020-08-29,historical,11.05,4.0,2.7625,True
MOTILALOFS,2020-09-30,811.23,298.92,4.9125,Mid Cap,True,True,True,True,2020-11-29,historical,19.65,4.0,4.9125,True
MOTILALOFS,2020-12-31,947.62,336.85,5.585,Mid Cap,True,True,True,True,2021-03-01,historical,22.34,4.0,5.585,True
MOTILALOFS,2021-03-31,1141.14,462.39,7.7225,Mid Cap,True,True,True,True,2021-05-30,historical,30.89,4.0,7.7225,True
MOTILALOFS,2021-06-30,897.3100000000001,221.21,3.66,Mid Cap,False,False,False,False,2021-08-29,historical,14.64,4.0,3.66,False
MOTILALOFS,2021-09-30,1323.22,548.9100000000001,8.9925,Mid Cap,True,True,True,True,2021-11-29,historical,35.97,4.0,8.9925,True
MOTILALOFS,2021-12-31,1024.97,239.82,3.9925,Mid Cap,False,False,False,False,2022-03-01,historical,15.97,4.0,3.9925,False
MOTILALOFS,2022-03-31,1051.31,302.51,5.035,Mid Cap,False,False,False,False,2022-05-30,historical,20.14,4.0,5.035,False
MOTILALOFS,2022-06-30,911.74,31.96,0.5175,Mid Cap,False,False,False,False,2022-08-29,historical,2.07,4.0,0.5175,False
MOTILALOFS,2022-09-30,1320.53,510.04,8.5675,Mid Cap,False,False,False,False,2022-11-29,historical,34.27,4.0,8.5675,False
MOTILALOFS,2022-12-31,1075.52,227.3,3.8325,Mid Cap,False,False,False,False,2023-03-01,historical,15.33,4.0,3.8325,False
MOTILALOFS,2023-03-31,1067.29,165.49,2.8275,Mid Cap,False,False,False,False,2023-05-30,historical,11.31,4.0,2.8275,False
MOTILALOFS,2023-06-30,1501.52,527.5699999999999,2.2225,Mid Cap,True,False,False,False,2023-08-29,historical,8.89,4.0,2.2225,False
MOTILALOFS,2023-09-30,1646.6799999999998,532.1899999999999,8.9525,Mid Cap,True,False,False,False,2023-11-29,historical,35.81,4.0,8.9525,False
MOTILALOFS,2023-12-31,1791.27,661.24,2.77,Mid Cap,True,True,False,False,2024-02-29,historical,11.08,4.0,2.77,False
MOTILALOFS,2024-03-31,2153.84,724.6,3.01,Mid Cap,True,True,False,False,2024-05-30,historical,12.04,4.0,3.01,False
MOTILALOFS,2024-06-30,2314.31,883.5799999999999,14.58,Mid Cap,True,True,False,True,2024-08-29,historical,14.58,1.0,14.58,True
MOTILALOFS,2024-09-30,2841.06,1121.8,18.44,Mid Cap,True,True,False,True,2024-11-29,historical,18.44,1.0,18.44,True
MOTILALOFS,2024-12-31,1993.42,566.0,9.26,Mid Cap,False,False,False,False,2025-03-01,historical,9.26,1.0,9.26,False
MOTILALOFS,2025-03-31,1620.15,-63.19,-1.06,Mid Cap,False,False,False,False,2025-05-30,historical,-1.06,1.0,-1.06,False
MOTILALOFS,2025-06-30,2737.03,1162.87,19.1,Mid Cap,False,True,False,False,2025-08-29,historical,19.1,1.0,19.1,False
MOTILALOFS,2025-09-30,1849.11,362.56,5.97,Mid Cap,False,False,False,False,2025-11-29,historical,5.97,1.0,5.97,False
